peak_t+1,postinflex_t+1,preinflex_t+1
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
131.0,149.0,113.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
176.0,235.0,117.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
138.0,191.0,85.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
133.0,163.0,104.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
127.0,177.0,77.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
66.0,80.0,52.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
63.0,72.0,53.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
91.0,99.0,84.0
