C1,C2,C3,C4,C5,C6,C7,C8,Confirmed,Country/Region,Date,Deaths,estagio
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,Angola,05/30/2020,0.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,Angola,05/31/2020,0.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Angola,06/01/2020,0.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Angola,06/02/2020,0.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Angola,06/03/2020,0.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Angola,06/04/2020,0.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Angola,06/05/2020,0.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,Angola,06/06/2020,0.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,Angola,06/07/2020,0.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Angola,06/08/2020,0.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,Angola,06/09/2020,0.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,Angola,06/10/2020,0.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,Angola,06/11/2020,1.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,Angola,06/12/2020,0.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,Angola,06/13/2020,1.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,Angola,06/14/2020,0.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,Angola,06/15/2020,0.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,Angola,06/16/2020,0.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,Angola,06/17/2020,1.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,Angola,06/18/2020,1.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,Angola,06/19/2020,0.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,Angola,06/20/2020,1.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,Angola,06/21/2020,0.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,Angola,06/22/2020,1.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,Angola,06/23/2020,0.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,Angola,06/24/2020,0.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,Angola,06/25/2020,0.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Angola,06/26/2020,0.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,47.0,Angola,06/27/2020,0.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,Angola,06/28/2020,1.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,Angola,06/29/2020,0.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,Angola,06/30/2020,2.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,Angola,07/01/2020,2.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.0,Angola,07/02/2020,2.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,Angola,07/03/2020,1.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,Angola,07/04/2020,1.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Angola,07/05/2020,0.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Angola,07/06/2020,0.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40.0,Angola,07/07/2020,2.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Angola,07/08/2020,0.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,Angola,07/09/2020,1.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,62.0,Angola,07/10/2020,1.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,Angola,07/11/2020,0.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,44.0,Angola,07/12/2020,3.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,Angola,07/13/2020,0.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,Angola,07/14/2020,0.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35.0,Angola,07/15/2020,1.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.0,Angola,07/16/2020,1.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.0,Angola,07/17/2020,1.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,49.0,Angola,07/18/2020,0.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,Angola,07/19/2020,0.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,44.0,Angola,07/20/2020,0.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,Angola,07/21/2020,1.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,Angola,07/22/2020,3.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,39.0,Angola,07/23/2020,0.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,29.0,Angola,07/24/2020,2.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,Angola,07/25/2020,4.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,Angola,07/26/2020,1.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,Angola,07/27/2020,1.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,Angola,07/28/2020,6.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,78.0,Angola,07/29/2020,1.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.0,Angola,07/30/2020,3.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,39.0,Angola,07/31/2020,1.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,Angola,08/01/2020,2.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35.0,Angola,08/02/2020,1.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,81.0,Angola,08/03/2020,3.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,64.0,Angola,08/04/2020,1.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,51.0,Angola,08/05/2020,3.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,88.0,Angola,08/06/2020,2.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55.0,Angola,08/07/2020,3.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,34.0,Angola,08/08/2020,3.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,Angola,08/09/2020,5.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,Angola,08/10/2020,3.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,56.0,Angola,08/11/2020,2.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27.0,Angola,08/12/2020,0.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,53.0,Angola,08/13/2020,0.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,37.0,Angola,08/14/2020,6.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27.0,Angola,08/15/2020,0.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27.0,Angola,08/16/2020,2.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,29.0,Angola,08/17/2020,0.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.0,Angola,08/18/2020,2.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,49.0,Angola,08/19/2020,2.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,29.0,Angola,08/20/2020,1.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.0,Angola,08/21/2020,1.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,66.0,Angola,08/22/2020,0.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,37.0,Angola,08/23/2020,2.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,51.0,Angola,08/24/2020,4.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,61.0,Angola,08/25/2020,2.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,49.0,Angola,08/26/2020,1.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,83.0,Angola,08/27/2020,2.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,56.0,Angola,08/28/2020,1.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80.0,Angola,08/29/2020,1.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,73.0,Angola,08/30/2020,0.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,Angola,08/31/2020,1.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,Bangladesh,03/08/2020,0.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Bangladesh,03/09/2020,0.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Bangladesh,03/10/2020,0.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Bangladesh,03/11/2020,0.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Bangladesh,03/12/2020,0.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Bangladesh,03/13/2020,0.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Bangladesh,03/14/2020,0.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,Bangladesh,03/15/2020,0.0,5.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,Bangladesh,03/16/2020,0.0,5.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,Bangladesh,03/17/2020,0.0,5.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,Bangladesh,03/18/2020,1.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,Bangladesh,03/19/2020,0.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,Bangladesh,03/20/2020,0.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,Bangladesh,03/21/2020,1.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,Bangladesh,03/22/2020,0.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,Bangladesh,03/23/2020,1.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,Bangladesh,03/24/2020,1.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Bangladesh,03/25/2020,1.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,Bangladesh,03/26/2020,0.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,Bangladesh,03/27/2020,0.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Bangladesh,03/28/2020,0.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Bangladesh,03/29/2020,0.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Bangladesh,03/30/2020,0.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,Bangladesh,03/31/2020,0.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,Bangladesh,04/01/2020,1.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,Bangladesh,04/02/2020,0.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,Bangladesh,04/03/2020,0.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,Bangladesh,04/04/2020,2.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,Bangladesh,04/05/2020,1.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35.0,Bangladesh,04/06/2020,3.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,41.0,Bangladesh,04/07/2020,5.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,54.0,Bangladesh,04/08/2020,3.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,112.0,Bangladesh,04/09/2020,1.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,94.0,Bangladesh,04/10/2020,6.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58.0,Bangladesh,04/11/2020,3.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,139.0,Bangladesh,04/12/2020,4.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,182.0,Bangladesh,04/13/2020,5.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,209.0,Bangladesh,04/14/2020,7.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,219.0,Bangladesh,04/15/2020,4.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,341.0,Bangladesh,04/16/2020,10.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,266.0,Bangladesh,04/17/2020,15.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,306.0,Bangladesh,04/18/2020,9.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,312.0,Bangladesh,04/19/2020,7.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,492.0,Bangladesh,04/20/2020,10.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,434.0,Bangladesh,04/21/2020,9.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,390.0,Bangladesh,04/22/2020,10.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,414.0,Bangladesh,04/23/2020,7.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,503.0,Bangladesh,04/24/2020,4.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,309.0,Bangladesh,04/25/2020,9.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,418.0,Bangladesh,04/26/2020,5.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,497.0,Bangladesh,04/27/2020,7.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,549.0,Bangladesh,04/28/2020,3.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,641.0,Bangladesh,04/29/2020,8.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,564.0,Bangladesh,04/30/2020,5.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,571.0,Bangladesh,05/01/2020,2.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,552.0,Bangladesh,05/02/2020,5.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,665.0,Bangladesh,05/03/2020,2.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,688.0,Bangladesh,05/04/2020,5.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,786.0,Bangladesh,05/05/2020,1.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,790.0,Bangladesh,05/06/2020,3.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,706.0,Bangladesh,05/07/2020,13.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,709.0,Bangladesh,05/08/2020,7.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,636.0,Bangladesh,05/09/2020,8.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,887.0,Bangladesh,05/10/2020,14.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1034.0,Bangladesh,05/11/2020,11.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,969.0,Bangladesh,05/12/2020,11.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1162.0,Bangladesh,05/13/2020,19.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1041.0,Bangladesh,05/14/2020,14.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1202.0,Bangladesh,05/15/2020,15.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,930.0,Bangladesh,05/16/2020,16.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1273.0,Bangladesh,05/17/2020,14.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1602.0,Bangladesh,05/18/2020,21.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1251.0,Bangladesh,05/19/2020,21.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1617.0,Bangladesh,05/20/2020,16.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1773.0,Bangladesh,05/21/2020,22.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1694.0,Bangladesh,05/22/2020,24.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1873.0,Bangladesh,05/23/2020,20.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1532.0,Bangladesh,05/24/2020,28.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1975.0,Bangladesh,05/25/2020,21.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1166.0,Bangladesh,05/26/2020,21.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1541.0,Bangladesh,05/27/2020,22.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2029.0,Bangladesh,05/28/2020,15.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2523.0,Bangladesh,05/29/2020,23.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1764.0,Bangladesh,05/30/2020,28.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2545.0,Bangladesh,05/31/2020,40.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2381.0,Bangladesh,06/01/2020,22.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2911.0,Bangladesh,06/02/2020,37.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2695.0,Bangladesh,06/03/2020,37.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2423.0,Bangladesh,06/04/2020,35.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2828.0,Bangladesh,06/05/2020,30.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2635.0,Bangladesh,06/06/2020,35.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2743.0,Bangladesh,06/07/2020,42.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2735.0,Bangladesh,06/08/2020,42.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3171.0,Bangladesh,06/09/2020,45.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3190.0,Bangladesh,06/10/2020,37.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3187.0,Bangladesh,06/11/2020,37.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3471.0,Bangladesh,06/12/2020,46.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2856.0,Bangladesh,06/13/2020,44.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3141.0,Bangladesh,06/14/2020,32.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3099.0,Bangladesh,06/15/2020,38.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3862.0,Bangladesh,06/16/2020,53.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4008.0,Bangladesh,06/17/2020,43.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3803.0,Bangladesh,06/18/2020,38.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3243.0,Bangladesh,06/19/2020,45.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3240.0,Bangladesh,06/20/2020,37.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3531.0,Bangladesh,06/21/2020,39.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3480.0,Bangladesh,06/22/2020,38.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3412.0,Bangladesh,06/23/2020,43.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3462.0,Bangladesh,06/24/2020,37.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3946.0,Bangladesh,06/25/2020,39.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3868.0,Bangladesh,06/26/2020,40.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3504.0,Bangladesh,06/27/2020,34.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3809.0,Bangladesh,06/28/2020,43.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4014.0,Bangladesh,06/29/2020,45.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3682.0,Bangladesh,06/30/2020,64.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3775.0,Bangladesh,07/01/2020,41.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4019.0,Bangladesh,07/02/2020,38.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3114.0,Bangladesh,07/03/2020,42.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3288.0,Bangladesh,07/04/2020,29.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2738.0,Bangladesh,07/05/2020,55.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3201.0,Bangladesh,07/06/2020,44.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3027.0,Bangladesh,07/07/2020,55.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3489.0,Bangladesh,07/08/2020,46.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3360.0,Bangladesh,07/09/2020,41.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2949.0,Bangladesh,07/10/2020,37.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2686.0,Bangladesh,07/11/2020,30.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2666.0,Bangladesh,07/12/2020,47.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3099.0,Bangladesh,07/13/2020,39.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3163.0,Bangladesh,07/14/2020,33.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3533.0,Bangladesh,07/15/2020,33.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2733.0,Bangladesh,07/16/2020,39.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3034.0,Bangladesh,07/17/2020,51.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2709.0,Bangladesh,07/18/2020,34.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2459.0,Bangladesh,07/19/2020,37.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2928.0,Bangladesh,07/20/2020,50.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3057.0,Bangladesh,07/21/2020,41.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2744.0,Bangladesh,07/22/2020,42.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2856.0,Bangladesh,07/23/2020,50.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2548.0,Bangladesh,07/24/2020,35.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2520.0,Bangladesh,07/25/2020,38.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2275.0,Bangladesh,07/26/2020,54.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2772.0,Bangladesh,07/27/2020,37.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2960.0,Bangladesh,07/28/2020,35.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3009.0,Bangladesh,07/29/2020,35.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2695.0,Bangladesh,07/30/2020,48.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2772.0,Bangladesh,07/31/2020,28.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2199.0,Bangladesh,08/01/2020,21.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,886.0,Bangladesh,08/02/2020,22.0,5.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1356.0,Bangladesh,08/03/2020,30.0,5.0
