C1,C2,C3,C4,C5,C6,C7,C8,Confirmed,Country/Region,Date,Deaths,Qtde Autorizados,Qtde Autorizados_2019_mean,Valor Autorizados,Valor Autorizados_2019_mean,day_of_week,populacao
1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,380.0,RJ,05/02/2020,50.0,5557424.0,7509616.147945207,414983711.49,450805491.7122742,5.0,17264943.0
1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,593.0,RJ,05/03/2020,48.0,3008860.0,7509616.147945207,184092096.48,450805491.7122742,6.0,17264943.0
1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,582.0,RJ,05/04/2020,46.0,5392865.0,7509616.147945207,374144527.08,450805491.7122742,0.0,17264943.0
1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,670.0,RJ,05/05/2020,58.0,5592899.0,7509616.147945207,400784669.23,450805491.7122742,1.0,17264943.0
1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,904.0,RJ,05/06/2020,82.0,5643737.0,7509616.147945207,416103988.55,450805491.7122742,2.0,17264943.0
1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,861.0,RJ,05/07/2020,189.0,5359540.0,7509616.147945207,414321800.77,450805491.7122742,3.0,17264943.0
1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1585.0,RJ,05/08/2020,109.0,5990994.0,7509616.147945207,477549724.65,450805491.7122742,4.0,17264943.0
1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1188.0,RJ,05/09/2020,150.0,6132994.0,7509616.147945207,496968852.96,450805491.7122742,5.0,17264943.0
1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,133.0,RJ,05/10/2020,61.0,3505210.0,7509616.147945207,213277776.88,450805491.7122742,6.0,17264943.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,877.0,RJ,05/11/2020,56.0,4914925.0,7509616.147945207,327022125.04,450805491.7122742,0.0,17264943.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,547.0,RJ,05/12/2020,158.0,5085949.0,7509616.147945207,339546146.16,450805491.7122742,1.0,17264943.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,242.0,RJ,05/13/2020,122.0,5098491.0,7509616.147945207,345472452.24,450805491.7122742,2.0,17264943.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,739.0,RJ,05/14/2020,197.0,4866887.0,7509616.147945207,334707181.79,450805491.7122742,3.0,17264943.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,520.0,RJ,05/15/2020,191.0,5030924.0,7509616.147945207,354323620.57,450805491.7122742,4.0,17264943.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1614.0,RJ,05/16/2020,176.0,5364931.0,7509616.147945207,382045994.41,450805491.7122742,5.0,17264943.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,637.0,RJ,05/17/2020,101.0,3095920.0,7509616.147945207,188411957.51,450805491.7122742,6.0,17264943.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4427.0,RJ,05/18/2020,137.0,4975450.0,7509616.147945207,331592023.97,450805491.7122742,0.0,17264943.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1140.0,RJ,05/19/2020,227.0,5059758.0,7509616.147945207,338791234.29,450805491.7122742,1.0,17264943.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2567.0,RJ,05/20/2020,158.0,5200148.0,7509616.147945207,353006024.11,450805491.7122742,2.0,17264943.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1717.0,RJ,05/21/2020,175.0,5143626.0,7509616.147945207,354730990.14,450805491.7122742,3.0,17264943.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1500.0,RJ,05/22/2020,245.0,5467156.0,7509616.147945207,375631534.14,450805491.7122742,4.0,17264943.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,944.0,RJ,05/23/2020,248.0,5351588.0,7509616.147945207,370811603.81,450805491.7122742,5.0,17264943.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3379.0,RJ,05/24/2020,88.0,2830087.0,7509616.147945207,168344118.83,450805491.7122742,6.0,17264943.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1386.0,RJ,05/25/2020,112.0,5000616.0,7509616.147945207,330474416.96,450805491.7122742,0.0,17264943.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,726.0,RJ,05/26/2020,256.0,5244796.0,7509616.147945207,347696274.93,450805491.7122742,1.0,17264943.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2374.0,RJ,05/27/2020,244.0,5376941.0,7509616.147945207,366772161.83,450805491.7122742,2.0,17264943.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2488.0,RJ,05/28/2020,251.0,5400742.0,7509616.147945207,380633709.73,450805491.7122742,3.0,17264943.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3067.0,RJ,05/29/2020,223.0,5765699.0,7509616.147945207,443119143.7,450805491.7122742,4.0,17264943.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4467.0,RJ,05/30/2020,198.0,5891521.0,7509616.147945207,462536171.37,450805491.7122742,5.0,17264943.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,968.0,RJ,05/31/2020,67.0,3354292.0,7509616.147945207,222474723.34,450805491.7122742,6.0,17264943.0
0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1142.0,RJ,06/01/2020,118.0,5678059.0,7509616.147945207,392848527.36,450805491.7122742,0.0,17264943.0
0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2202.0,RJ,06/02/2020,224.0,5837170.0,7509616.147945207,408984106.41,450805491.7122742,1.0,17264943.0
0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2508.0,RJ,06/03/2020,324.0,5964606.0,7509616.147945207,423949815.44,450805491.7122742,2.0,17264943.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1692.0,RJ,06/04/2020,317.0,5737125.0,7509616.147945207,410866849.02,450805491.7122742,3.0,17264943.0
1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2134.0,RJ,06/05/2020,146.0,6248945.0,7509616.147945207,466052156.64,450805491.7122742,4.0,17264943.0
1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1467.0,RJ,06/06/2020,166.0,6117633.0,7509616.147945207,461636520.78,450805491.7122742,5.0,17264943.0
1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,3223.0,RJ,06/07/2020,68.0,3268981.0,7509616.147945207,210204519.92,450805491.7122742,6.0,17264943.0
1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1743.0,RJ,06/08/2020,74.0,5616301.0,7509616.147945207,388195070.79,450805491.7122742,0.0,17264943.0
1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,3480.0,RJ,06/09/2020,147.0,5755780.0,7509616.147945207,406556167.84,450805491.7122742,1.0,17264943.0
1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1394.0,RJ,06/10/2020,210.0,6206769.0,7509616.147945207,443817480.09,450805491.7122742,2.0,17264943.0
1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1402.0,RJ,06/11/2020,225.0,4424204.0,7509616.147945207,320786167.43,450805491.7122742,3.0,17264943.0
1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2009.0,RJ,06/12/2020,54.0,6874923.0,7509616.147945207,498612257.0,450805491.7122742,4.0,17264943.0
1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1052.0,RJ,06/13/2020,175.0,5756984.0,7509616.147945207,412635451.15,450805491.7122742,5.0,17264943.0
1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,736.0,RJ,06/14/2020,80.0,3189240.0,7509616.147945207,197255200.14,450805491.7122742,6.0,17264943.0
1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1374.0,RJ,06/15/2020,56.0,5451338.0,7509616.147945207,379416984.91,450805491.7122742,0.0,17264943.0
1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2397.0,RJ,06/16/2020,239.0,5715349.0,7509616.147945207,392973868.61,450805491.7122742,1.0,17264943.0
1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3620.0,RJ,06/17/2020,171.0,5924208.0,7509616.147945207,410131922.33,450805491.7122742,2.0,17264943.0
1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,354.0,RJ,06/18/2020,274.0,5783396.0,7509616.147945207,409577309.82,450805491.7122742,3.0,17264943.0
1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,6061.0,RJ,06/19/2020,183.0,4575870.0,7509616.147945207,326320871.25,450805491.7122742,4.0,17264943.0
1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2159.0,RJ,06/20/2020,229.0,6905000.0,7509616.147945207,500905979.69,450805491.7122742,5.0,17264943.0
1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,596.0,RJ,06/21/2020,51.0,3444080.0,7509616.147945207,213096992.13,450805491.7122742,6.0,17264943.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1439.0,RJ,06/22/2020,58.0,5695556.0,7509616.147945207,390029493.64,450805491.7122742,0.0,17264943.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3297.0,RJ,06/23/2020,220.0,5846849.0,7509616.147945207,400955478.73,450805491.7122742,1.0,17264943.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2624.0,RJ,06/24/2020,142.0,5865667.0,7509616.147945207,391364251.41,450805491.7122742,2.0,17264943.0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2404.0,RJ,06/25/2020,155.0,5639665.0,7509616.147945207,393213227.59,450805491.7122742,3.0,17264943.0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2600.0,RJ,06/26/2020,137.0,6418364.0,7509616.147945207,455193081.13,450805491.7122742,4.0,17264943.0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,306.0,RJ,06/27/2020,202.0,6130325.0,7509616.147945207,446682327.79,450805491.7122742,5.0,17264943.0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2495.0,RJ,06/28/2020,30.0,3445452.0,7509616.147945207,217925557.12,450805491.7122742,6.0,17264943.0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,585.0,RJ,06/29/2020,29.0,5745685.0,7509616.147945207,406608586.35,450805491.7122742,0.0,17264943.0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,728.0,RJ,06/30/2020,232.0,6357921.0,7509616.147945207,494670165.6,450805491.7122742,1.0,17264943.0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2667.0,RJ,07/01/2020,118.0,6602465.0,7509616.147945207,482415153.01,450805491.7122742,2.0,17264943.0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1545.0,RJ,07/02/2020,134.0,6537369.0,7509616.147945207,491304345.89,450805491.7122742,3.0,17264943.0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2133.0,RJ,07/03/2020,168.0,6958867.0,7509616.147945207,520098156.69,450805491.7122742,4.0,17264943.0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1484.0,RJ,07/04/2020,124.0,6897399.0,7509616.147945207,541389324.35,450805491.7122742,5.0,17264943.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,852.0,RJ,07/05/2020,43.0,3684515.0,7509616.147945207,249869665.61,450805491.7122742,6.0,17264943.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,587.0,RJ,07/06/2020,31.0,6270790.0,7509616.147945207,448505738.35,450805491.7122742,0.0,17264943.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2207.0,RJ,07/07/2020,183.0,6618009.0,7509616.147945207,471381407.86,450805491.7122742,1.0,17264943.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2243.0,RJ,07/08/2020,89.0,6687485.0,7509616.147945207,486313322.81,450805491.7122742,2.0,17264943.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1995.0,RJ,07/09/2020,145.0,6487121.0,7509616.147945207,479520688.02,450805491.7122742,3.0,17264943.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1119.0,RJ,07/10/2020,165.0,6882903.0,7509616.147945207,499954742.72,450805491.7122742,4.0,17264943.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,232.0,RJ,07/11/2020,126.0,6768515.0,7509616.147945207,508259844.08,450805491.7122742,5.0,17264943.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,RJ,07/12/2020,9.0,3624037.0,7509616.147945207,235234043.62,450805491.7122742,6.0,17264943.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2360.0,RJ,07/13/2020,59.0,6071321.0,7509616.147945207,413768149.65,450805491.7122742,0.0,17264943.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,778.0,RJ,07/14/2020,150.0,5914151.0,7509616.147945207,409849942.33,450805491.7122742,1.0,17264943.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1627.0,RJ,07/15/2020,133.0,6181137.0,7509616.147945207,437644082.39,450805491.7122742,2.0,17264943.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,124.0,RJ,07/16/2020,92.0,6276264.0,7509616.147945207,452704554.22,450805491.7122742,3.0,17264943.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,657.0,RJ,07/17/2020,70.0,6771338.0,7509616.147945207,481159844.28,450805491.7122742,4.0,17264943.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,RJ,07/18/2020,0.0,6693000.0,7509616.147945207,489698270.97,450805491.7122742,5.0,17264943.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3294.0,RJ,07/19/2020,195.0,3608915.0,7509616.147945207,229463358.19,450805491.7122742,6.0,17264943.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2481.0,RJ,07/20/2020,47.0,6112782.0,7509616.147945207,411639107.83,450805491.7122742,0.0,17264943.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4116.0,RJ,07/21/2020,132.0,6254861.0,7509616.147945207,423490091.09,450805491.7122742,1.0,17264943.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3502.0,RJ,07/22/2020,150.0,6428094.0,7509616.147945207,436928703.08,450805491.7122742,2.0,17264943.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2926.0,RJ,07/23/2020,92.0,6351085.0,7509616.147945207,438998550.32,450805491.7122742,3.0,17264943.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3330.0,RJ,07/24/2020,119.0,6850346.0,7509616.147945207,478027685.83,450805491.7122742,4.0,17264943.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1414.0,RJ,07/25/2020,154.0,6671573.0,7509616.147945207,481247659.64,450805491.7122742,5.0,17264943.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32.0,RJ,07/26/2020,27.0,3680672.0,7509616.147945207,233812017.22,450805491.7122742,6.0,17264943.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1509.0,RJ,07/27/2020,41.0,6103458.0,7509616.147945207,417088196.63,450805491.7122742,0.0,17264943.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1805.0,RJ,07/28/2020,157.0,6363844.0,7509616.147945207,434915058.96,450805491.7122742,1.0,17264943.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2008.0,RJ,07/29/2020,165.0,6403552.0,7509616.147945207,446844035.97,450805491.7122742,2.0,17264943.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1995.0,RJ,07/30/2020,150.0,5882246.0,7509616.147945207,444010659.09,450805491.7122742,3.0,17264943.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1853.0,RJ,07/31/2020,129.0,7187510.0,7509616.147945207,575862734.11,450805491.7122742,4.0,17264943.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1718.0,RJ,08/01/2020,79.0,7162565.0,7509616.147945207,563122163.74,450805491.7122742,5.0,17264943.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,12.0,RJ,08/02/2020,16.0,3872724.0,7509616.147945207,267120586.62,450805491.7122742,6.0,17264943.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,839.0,RJ,08/03/2020,32.0,6703257.0,7509616.147945207,473578296.88,450805491.7122742,0.0,17264943.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,847.0,RJ,08/04/2020,111.0,6869369.0,7509616.147945207,487996979.62,450805491.7122742,1.0,17264943.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3768.0,RJ,08/05/2020,140.0,6987229.0,7509616.147945207,507364036.72,450805491.7122742,2.0,17264943.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1385.0,RJ,08/06/2020,86.0,6962450.0,7509616.147945207,527005045.11,450805491.7122742,3.0,17264943.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1632.0,RJ,08/07/2020,87.0,7720964.0,7509616.147945207,596486807.34,450805491.7122742,4.0,17264943.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2828.0,RJ,08/08/2020,42.0,7970553.0,7509616.147945207,657444751.26,450805491.7122742,5.0,17264943.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,326.0,RJ,08/09/2020,10.0,3929281.0,7509616.147945207,259871781.31,450805491.7122742,6.0,17264943.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1166.0,RJ,08/10/2020,28.0,6413666.0,7509616.147945207,441923356.42,450805491.7122742,0.0,17264943.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2547.0,RJ,08/11/2020,104.0,6548380.0,7509616.147945207,450970686.9,450805491.7122742,1.0,17264943.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3047.0,RJ,08/12/2020,83.0,6671910.0,7509616.147945207,462523473.52,450805491.7122742,2.0,17264943.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2475.0,RJ,08/13/2020,117.0,6515072.0,7509616.147945207,459171995.01,450805491.7122742,3.0,17264943.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1806.0,RJ,08/14/2020,95.0,7050319.0,7509616.147945207,502592749.27,450805491.7122742,4.0,17264943.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,723.0,RJ,08/15/2020,19.0,6906440.0,7509616.147945207,513068192.85,450805491.7122742,5.0,17264943.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3665.0,RJ,08/16/2020,36.0,3827406.0,7509616.147945207,251019077.13,450805491.7122742,6.0,17264943.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,372.0,RJ,08/17/2020,4.0,6072512.0,7509616.147945207,410946827.66,450805491.7122742,0.0,17264943.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4829.0,RJ,08/18/2020,162.0,6533791.0,7509616.147945207,446892304.48,450805491.7122742,1.0,17264943.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3513.0,RJ,08/19/2020,185.0,6625000.0,7509616.147945207,454067639.87,450805491.7122742,2.0,17264943.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2923.0,RJ,08/20/2020,161.0,6429532.0,7509616.147945207,460337006.84,450805491.7122742,3.0,17264943.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1120.0,RJ,08/21/2020,128.0,6409958.0,7509616.147945207,463455097.73,450805491.7122742,4.0,17264943.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3428.0,RJ,08/22/2020,65.0,6227582.0,7509616.147945207,478077476.23,450805491.7122742,5.0,17264943.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,484.0,RJ,08/23/2020,25.0,3742610.0,7509616.147945207,245272332.94,450805491.7122742,6.0,17264943.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,412.0,RJ,08/24/2020,100.0,6288217.0,7509616.147945207,428007944.93,450805491.7122742,0.0,17264943.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2643.0,RJ,08/25/2020,168.0,6637365.0,7509616.147945207,451987112.67,450805491.7122742,1.0,17264943.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2672.0,RJ,08/26/2020,140.0,6687469.0,7509616.147945207,461647319.93,450805491.7122742,2.0,17264943.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2523.0,RJ,08/27/2020,159.0,6699917.0,7509616.147945207,476478518.38,450805491.7122742,3.0,17264943.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,RJ,08/28/2020,0.0,7277186.0,7509616.147945207,527847523.67,450805491.7122742,4.0,17264943.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3759.0,RJ,08/29/2020,157.0,7155859.0,7509616.147945207,542157373.78,450805491.7122742,5.0,17264943.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,345.0,RJ,08/30/2020,11.0,3981321.0,7509616.147945207,264914039.69,450805491.7122742,6.0,17264943.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,329.0,RJ,08/31/2020,38.0,6746126.0,7509616.147945207,524304246.8,450805491.7122742,0.0,17264943.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3169.0,RJ,09/01/2020,152.0,6695720.0,7509616.147945207,487228654.74,450805491.7122742,1.0,17264943.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1532.0,RJ,09/02/2020,98.0,7411293.0,7509616.147945207,526676314.84,450805491.7122742,2.0,17264943.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1939.0,RJ,09/03/2020,79.0,7157530.0,7509616.147945207,525166560.55,450805491.7122742,3.0,17264943.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2218.0,RJ,09/04/2020,73.0,7487544.0,7509616.147945207,560956356.53,450805491.7122742,4.0,17264943.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,258.0,RJ,09/05/2020,59.0,7719934.0,7509616.147945207,608111552.71,450805491.7122742,5.0,17264943.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,71.0,RJ,09/06/2020,42.0,4299768.0,7509616.147945207,300896579.07,450805491.7122742,6.0,17264943.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,234.0,RJ,09/07/2020,25.0,4478280.0,7509616.147945207,306405089.28,450805491.7122742,0.0,17264943.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,RN,03/13/2020,0.0,972705.0,888821.789041096,72890755.63,66435258.2294521,4.0,3506853.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RN,03/14/2020,0.0,1012198.0,888821.789041096,77346205.02,66435258.2294521,5.0,3506853.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RN,03/15/2020,0.0,598198.0,888821.789041096,39351587.89,66435258.2294521,6.0,3506853.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RN,03/16/2020,0.0,964628.0,888821.789041096,67400784.81,66435258.2294521,0.0,3506853.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RN,03/17/2020,0.0,950931.0,888821.789041096,70095279.0,66435258.2294521,1.0,3506853.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RN,03/18/2020,0.0,920715.0,888821.789041096,69695856.16,66435258.2294521,2.0,3506853.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RN,03/19/2020,0.0,900570.0,888821.789041096,68172425.21,66435258.2294521,3.0,3506853.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RN,03/20/2020,0.0,933402.0,888821.789041096,75997579.23,66435258.2294521,4.0,3506853.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,RN,03/21/2020,0.0,865464.0,888821.789041096,70795453.5,66435258.2294521,5.0,3506853.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,RN,03/22/2020,0.0,383638.0,888821.789041096,25941742.47,66435258.2294521,6.0,3506853.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,RN,03/23/2020,0.0,680140.0,888821.789041096,50539469.61,66435258.2294521,0.0,3506853.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RN,03/24/2020,0.0,609465.0,888821.789041096,44365500.74,66435258.2294521,1.0,3506853.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,RN,03/25/2020,0.0,621024.0,888821.789041096,45528530.62,66435258.2294521,2.0,3506853.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,RN,03/26/2020,0.0,654220.0,888821.789041096,48576940.14,66435258.2294521,3.0,3506853.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,RN,03/27/2020,0.0,695933.0,888821.789041096,54160931.23,66435258.2294521,4.0,3506853.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,RN,03/28/2020,0.0,724051.0,888821.789041096,53652686.18,66435258.2294521,5.0,3506853.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,RN,03/29/2020,1.0,377578.0,888821.789041096,23815788.42,66435258.2294521,6.0,3506853.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,RN,03/30/2020,0.0,681338.0,888821.789041096,53216019.74,66435258.2294521,0.0,3506853.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,RN,03/31/2020,0.0,706342.0,888821.789041096,62167637.89,66435258.2294521,1.0,3506853.0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,RN,04/01/2020,1.0,694117.0,888821.789041096,56878826.76,66435258.2294521,2.0,3506853.0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0,RN,04/02/2020,0.0,712825.0,888821.789041096,58163236.88,66435258.2294521,3.0,3506853.0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,71.0,RN,04/03/2020,2.0,737078.0,888821.789041096,63560724.53,66435258.2294521,4.0,3506853.0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,36.0,RN,04/04/2020,1.0,758565.0,888821.789041096,61949952.03,66435258.2294521,5.0,3506853.0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,30.0,RN,04/05/2020,2.0,372430.0,888821.789041096,25284553.73,66435258.2294521,6.0,3506853.0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,RN,04/06/2020,0.0,707619.0,888821.789041096,57113330.45,66435258.2294521,0.0,3506853.0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,RN,04/07/2020,1.0,727964.0,888821.789041096,60448568.35,66435258.2294521,1.0,3506853.0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,RN,04/08/2020,3.0,766364.0,888821.789041096,63518342.92,66435258.2294521,2.0,3506853.0
